,Document,Question,Answer,Question-Context N-gram Similarity,Answer-Context N-gram Similarity,TF-IDF,Max TF-IDF
297,"Heeft u na het lezen van deze folder nog vragen, stel ze dan gerust. Uw gynaecoloog wil ze graag beantwoorden. U kunt bellen met de polikliniek gynaecologie via telefoonnummer 088 708 33 60 (Almelo) of 088 708 52 50 (Hengelo).",Wat is het telefoonnummer van de polikliniek gynaecologie in Almelo?,Het telefoonnummer van de polikliniek gynaecologie in Almelo is 088 708 33 60.,0.041666666666666664,0.20833333333333334,"[0, 0, 0, 0, 0]",0
298,"Heeft u na het lezen van deze folder nog vragen, stel ze dan gerust. Uw gynaecoloog wil ze graag beantwoorden. U kunt bellen met de polikliniek gynaecologie via telefoonnummer 088 708 33 60 (Almelo) of 088 708 52 50 (Hengelo).",Wat is het telefoonnummer van de polikliniek gynaecologie in Hengelo?,Het telefoonnummer van de polikliniek gynaecologie in Hengelo is 088 708 52 50.,0.041666666666666664,0.16,"[0, 0, 0, 0, 0]",0
299,"Als u na het lezen van deze folder nog vragen heeft, neem dan contact op met uw arts of verpleegkundige. U kunt bellen naar het MDL centrum, telefoonnummer: 088 708 70 70.",Met wie kan ik contact opnemen als ik na het lezen van deze folder nog vragen heb?,"U kunt contact opnemen met uw arts of verpleegkundige. U kunt bellen naar het MDL centrum, telefoonnummer: 088 708 70 70.",0.11764705882352941,0.5555555555555556,"[0, 0, 0, 0, 0, 0]",0
300,"Als u na het lezen van deze folder nog vragen heeft, neem dan contact op met uw arts of verpleegkundige. U kunt bellen naar het MDL centrum, telefoonnummer: 088 708 70 70.",Hoe kan ik een afspraak maken bij het MDL centrum?,U kunt bellen naar 088 708 70 70 om een afspraak te maken bij het MDL centrum.,0.058823529411764705,0.2631578947368421,"[0, 0, 0, 0, 0]",0
301,"Als u na het lezen van deze folder nog vragen heeft, neem dan contact op met uw arts of verpleegkundige. U kunt bellen naar het MDL centrum, telefoonnummer: 088 708 70 70.",Wat moet ik doen als ik na het doorspitten van de informatie nog steeds vragen heb?,Neem dan contact op met uw arts of verpleegkundige voor verdere uitleg en verduidelijking.,0.0,0.16666666666666666,"[0, 0, 0, 0, 0]",0
302,Heeft u nog vragen of wilt u meer informatie? Kijk dan op onze website of neem contact op met het secretariaat van de polikliniek oogheelkunde telefoonnummer 088 708 31 40 Website zgt.nl/oogheelkunde Bron Folder NOG ‘Staar (cataract)’ oogheelkunde.org,Waar kan ik meer informatie vinden over staar (cataract)?,U kunt meer informatie vinden op onze website of door contact op te nemen met het secretariaat van de polikliniek oogheelkunde.,0.037037037037037035,0.1,"[0, 0, 0, 0, 0]",0
303,Heeft u nog vragen of wilt u meer informatie? Kijk dan op onze website of neem contact op met het secretariaat van de polikliniek oogheelkunde telefoonnummer 088 708 31 40 Website zgt.nl/oogheelkunde Bron Folder NOG ‘Staar (cataract)’ oogheelkunde.org,Hoe kan ik contact opnemen met het secretariaat van de polikliniek oogheelkunde?,U kunt contact opnemen via telefoonnummer 088 708 31 40.,0.07692307692307693,0.14285714285714285,"[0, 0, 0, 0, 0, 0]",0
304,Heeft u nog vragen of wilt u meer informatie? Kijk dan op onze website of neem contact op met het secretariaat van de polikliniek oogheelkunde telefoonnummer 088 708 31 40 Website zgt.nl/oogheelkunde Bron Folder NOG ‘Staar (cataract)’ oogheelkunde.org,Wat is het telefoonnummer van het secretariaat van de polikliniek oogheelkunde?,Het telefoonnummer is 088 708 31 40.,0.08,0.16666666666666666,"[0, 0, 0, 0, 0]",0
305,Heeft u nog vragen of wilt u meer informatie? Kijk dan op onze website of neem contact op met het secretariaat van de polikliniek oogheelkunde telefoonnummer 088 708 31 40. Website zgt.nl/oogheelkunde Bron: Folder NOG ‘Laserbehandeling van het oog’ oogheelkunde.org,Hoe kan ik contact opnemen met het secretariaat van de polikliniek oogheelkunde?,U kunt contact opnemen met het secretariaat van de polikliniek oogheelkunde door te bellen naar 088 708 31 40.,0.07692307692307693,0.13333333333333333,"[0, 0, 0, 0, 0, 0]",0
306,Heeft u nog vragen of wilt u meer informatie? Kijk dan op onze website of neem contact op met het secretariaat van de polikliniek oogheelkunde telefoonnummer 088 708 31 40. Website zgt.nl/oogheelkunde Bron: Folder NOG ‘Laserbehandeling van het oog’ oogheelkunde.org,Wat is het telefoonnummer van het secretariaat van de polikliniek oogheelkunde?,Het telefoonnummer van het secretariaat van de polikliniek oogheelkunde is 088 708 31 40.,0.08,0.14814814814814814,"[0, 0, 0, 0, 0]",0
307,Heeft u nog vragen of wilt u meer informatie? Kijk dan op onze website of neem contact op met het secretariaat van de polikliniek oogheelkunde telefoonnummer 088 708 31 40. Website zgt.nl/oogheelkunde Bron: Folder NOG ‘Laserbehandeling van het oog’ oogheelkunde.org,Welk telefoonnummer moet ik bellen voor vragen over oogheelkunde bij ZGT?,Voor vragen over oogheelkunde bij ZGT kunt u bellen naar 088 708 31 40.,0.0,0.06666666666666667,"[0, 0, 0, 0, 0, 0]",0
308,Mocht u nog vragen hebben stel ze dan gerust. U kunt bellen naar het MDL-centrum; 088 708 34 00.,Waar kan ik medisch advies inwinnen over reizen?,U kunt medisch advies inwinnen over reizen bij het MDL-centrum door te bellen naar 088 708 34 00.,0.0,0.17647058823529413,"[0, 0, 0, 0, 0]",0
309,Mocht u nog vragen hebben stel ze dan gerust. U kunt bellen naar het MDL-centrum; 088 708 34 00.,Hoe kan ik een vraag stellen aan het MDL-centrum?,U kunt een vraag stellen aan het MDL-centrum door te bellen naar 088 708 34 00.,0.0,0.2,"[0, 0, 0, 0]",0
310,Mocht u nog vragen hebben stel ze dan gerust. U kunt bellen naar het MDL-centrum; 088 708 34 00.,Wat moet ik doen als ik nog vragen heb?,"Als u nog vragen heeft, kunt u deze gerust stellen aan het MDL-centrum door te bellen naar 088 708 34 00.",0.0,0.1875,"[0, 0]",0
311,Mocht u nog vragen hebben stel ze dan gerust. U kunt bellen naar het MDL-centrum; 088 708 34 00.,Wat is het telefoonnummer van het MDL-centrum?,Het telefoonnummer van het MDL-centrum is 088 708 34 00.,0.0,0.36363636363636365,"[0, 0, 0]",0
312,Mocht u nog vragen hebben stel ze dan gerust. U kunt bellen naar het MDL-centrum; 088 708 34 00.,Kan ik bellen naar het MDL-centrum voor medisch advies na mijn reis?,"Ja, u kunt bellen naar het MDL-centrum voor medisch advies na uw reis op het nummer 088 708 34 00.",0.07692307692307693,0.3333333333333333,"[0, 0, 0, 0, 0, 0]",0
